                              yr,doy,gpp_d,NPP_d,Rh_d,NEE_d,Precp,Evap,Transp,Runoff,SoilW,N_up,N_fix_d,N_dep_d,N_leach_d,N_vol_d,N_def,Q_L,Q_W,Q_R,Q_fine,Q_coarse,Q_M,Q_S,Q_P,N_leaf,N_wood,N_root,N_fine,N_coarse,N_micr,N_slowC,N_pass,QNminer,NSC,NSN
  1999,     58.,      6.6550,      1.2355,      1.9716,      4.3249,      0.0000,      0.4986,      0.9703,      0.0000,      0.3972,      0.0050,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    268.5571,  15795.8398,    361.7284,    267.7490,   1206.8695,    125.2057,   9918.0098,    901.5768,      5.3711,     45.0860,      6.0288,      6.6932,      4.0229,     11.4987,    574.7275,     75.1314,      0.0337,      9.3258,      6.1723,
  1999,     59.,      4.0518,      1.9502,      2.2229,      1.0907,      5.0000,      0.3217,      0.3898,      0.0000,      0.4001,      0.0094,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    268.3460,  15794.2617,    360.8109,    268.0463,   1207.7137,    125.3206,   9918.0469,    901.5781,      5.3669,     45.0815,      6.0135,      6.7006,      4.0257,     11.5068,    574.7359,     75.1315,      0.0378,      9.5383,      6.1723,
  1999,     60.,      2.4995,      1.2384,      2.1853,     -0.1087,      0.0000,      0.4398,      0.6284,      0.0000,      0.3994,      0.0014,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    267.9998,  15792.4092,    359.6234,    268.3600,   1208.5754,    125.4334,   9918.0801,    901.5787,      5.3600,     45.0763,      5.9937,      6.7085,      4.0285,     11.5252,    574.7441,     75.1315,      0.0392,      9.2538,      6.1723,
  1999,     61.,      6.8102,      1.8450,      2.1247,      4.0510,      0.0000,      0.7704,      1.3533,      0.0000,      0.3979,      0.0068,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    267.7457,  15790.7412,    358.6254,    268.7058,   1209.4664,    125.5429,   9918.1104,    901.5792,      5.3549,     45.0715,      5.9771,      6.7171,      4.0315,     11.5419,    574.7523,     75.1316,      0.0361,     12.3190,      6.1723,
  1999,     62.,      6.7427,      2.0947,      2.2664,      3.7762,      7.2000,      0.5363,      1.0166,      1.0754,      0.4010,      0.0056,      0.0000,      0.0064,      0.0002,      0.0002,      0.0000,    267.4704,  15789.0322,    357.5887,    268.9639,   1210.2899,    125.6596,   9918.1416,    901.5801,      5.3494,     45.0667,      5.9598,      6.7236,      4.0343,     11.5542,    574.7609,     75.1317,      0.0401,     14.6466,      6.1723,
  1999,     63.,      1.8402,      0.4271,      2.1689,     -0.8573,      0.0000,      0.4923,      0.5858,      0.0000,      0.4003,      0.0000,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    267.1038,  15787.1338,    356.3661,    269.2718,   1211.1598,    125.7709,   9918.1738,    901.5814,      5.3421,     45.0613,      5.9394,      6.7313,      4.0372,     11.5755,    574.7694,     75.1318,      0.0397,     15.1041,      6.1723,
  1999,     64.,      2.9469,      0.2828,      2.0890,      0.1316,      0.0000,      0.4846,      0.6976,      0.0000,      0.3995,      0.0033,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    266.7932,  15785.3486,    355.2607,    269.6230,   1212.0676,    125.8780,   9918.2109,    901.5821,      5.3359,     45.0562,      5.9210,      6.7401,      4.0402,     11.5942,    574.7776,     75.1318,      0.0374,     17.0419,      6.1723,
  1999,     65.,      6.6645,      1.1305,      2.1964,      3.2877,      0.0000,      0.6700,      1.1553,      0.0000,      0.3983,      0.0134,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    266.6510,  15783.9033,    354.4978,    269.9075,   1212.9243,    125.9905,   9918.2539,    901.5829,      5.3330,     45.0521,      5.9083,      6.7472,      4.0430,     11.6057,    574.7858,     75.1319,      0.0337,     21.3955,      6.1723,
  1999,     66.,      1.9220,      0.0000,      2.2284,     -1.0686,      0.0000,      0.5605,      0.7012,      0.0000,      0.3974,      0.0000,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    266.2816,  15782.0049,    353.2857,    270.1709,   1213.7656,    126.1043,   9918.2881,    901.5839,      5.3256,     45.0467,      5.8881,      6.7538,      4.0458,     11.6209,    574.7946,     75.1320,      0.0400,     22.5554,      6.1723,
  1999,     67.,      1.5536,      0.0000,      2.0622,     -1.3627,      0.0000,      0.4469,      0.5426,      0.0000,      0.3968,      0.0000,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    265.9116,  15780.1064,    352.0779,    270.5286,   1214.6840,    126.2094,   9918.3232,    901.5848,      5.3182,     45.0413,      5.8680,      6.7627,      4.0489,     11.6424,    574.8029,     75.1320,      0.0379,     23.2548,      6.1723,
  1999,     68.,      0.0000,      0.0000,      1.9986,     -2.8531,      5.0000,      0.1720,      0.1442,      0.0000,      0.3999,      0.0000,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    265.5432,  15778.2080,    350.8741,    270.9174,   1215.6320,    126.3115,   9918.3613,    901.5851,      5.3109,     45.0359,      5.8479,      6.7724,      4.0521,     11.6623,    574.8109,     75.1321,      0.0366,     22.4004,      6.1723,
  1999,     69.,      0.2246,      0.0000,      1.9834,     -2.5523,      0.0000,      0.2246,      0.1656,      0.0000,      0.3996,      0.0000,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    265.1777,  15776.3096,    349.6744,    271.3076,   1216.5873,    126.4128,   9918.3965,    901.5862,      5.3036,     45.0305,      5.8279,      6.7822,      4.0553,     11.6805,    574.8192,     75.1321,      0.0367,     21.8315,      6.1723,
  1999,     70.,      2.8882,      0.2782,      1.9951,     -0.0395,      0.0000,      0.5877,      0.7846,      0.0000,      0.3987,      0.0033,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    264.8676,  15774.5225,    348.5900,    271.6863,   1217.5369,    126.5149,   9918.4307,    901.5870,      5.2974,     45.0254,      5.8098,      6.7917,      4.0584,     11.6968,    574.8275,     75.1322,      0.0355,     23.5090,      6.1723,
  1999,     71.,      4.4297,      0.6034,      2.0096,      1.2627,      0.0000,      0.7378,      1.0818,      0.0000,      0.3975,      0.0071,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    264.6216,  15772.8652,    347.6393,    272.0531,   1218.4796,    126.6178,   9918.4688,    901.5881,      5.2924,     45.0207,      5.7940,      6.8008,      4.0616,     11.7096,    574.8359,     75.1323,      0.0342,     26.1779,      6.1723,
  1999,     72.,      0.0000,      0.0000,      2.0122,     -2.9021,      0.7000,      0.3977,      0.3767,      0.0000,      0.3975,      0.0000,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    264.2545,  15770.9668,    346.4507,    272.4145,   1219.4213,    126.7209,   9918.4980,    901.5889,      5.2851,     45.0153,      5.7742,      6.8099,      4.0647,     11.7255,    574.8446,     75.1324,      0.0369,     25.2880,      6.1723,
  1999,     73.,      0.0000,      0.0000,      2.0153,     -2.8947,     20.9000,      0.0666,      0.0013,     15.5137,      0.4010,      0.0000,      0.0000,      0.0064,      0.0025,      0.0001,      0.0000,    263.8916,  15769.0684,    345.2661,    272.7652,   1220.3612,    126.8242,   9918.5410,    901.5894,      5.2778,     45.0099,      5.7544,      6.8186,      4.0678,     11.7426,    574.8532,     75.1324,      0.0354,     24.4086,      6.1723,
  1999,     74.,      0.1971,      0.0000,      1.9953,     -2.6412,      2.8000,      0.2229,      0.1515,      2.7143,      0.4008,      0.0000,      0.0000,      0.0064,      0.0004,      0.0001,      0.0000,    263.5303,  15767.1699,    344.0857,    273.1214,   1221.3107,    126.9265,   9918.5742,    901.5895,      5.2706,     45.0045,      5.7348,      6.8275,      4.0710,     11.7593,    574.8619,     75.1324,      0.0368,     23.7627,      6.1723,
  1999,     75.,      6.4070,      1.2602,      2.0216,      2.8863,      0.0000,      0.7712,      1.2594,      0.0000,      0.3995,      0.0149,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    263.4204,  15765.7744,    343.4129,    273.4584,   1222.2474,    127.0302,   9918.6172,    901.5901,      5.2684,     45.0005,      5.7235,      6.8360,      4.0741,     11.7693,    574.8707,     75.1325,      0.0307,     27.4104,      6.1723,
  1999,     76.,      7.3330,      1.9230,      2.1970,      3.2492,      0.0000,      1.2314,      1.9725,      0.0000,      0.3973,      0.0227,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    263.4407,  15764.6436,    343.0071,    273.6909,   1223.1008,    127.1427,   9918.6689,    901.5908,      5.2688,     44.9973,      5.7168,      6.8418,      4.0770,     11.7688,    574.8801,     75.1325,      0.0294,     30.9336,      6.1723,
  1999,     77.,      7.6223,      3.0386,      2.4221,      2.6862,      0.0000,      1.3736,      2.1615,      0.0000,      0.3950,      0.0359,      0.0000,      0.0064,      0.0000,      0.0001,      0.0000,    263.6807,  15763.9619,    343.0478,    273.7924,   1223.8467,    127.2661,   9918.7178,    901.5923,      5.2736,     44.9954,      5.7175,      6.8443,      4.0795,     11.7552,    574.8903,     75.1327,      0.0308,     33.0033,      6.1723,
  1999,     78.,      6.0782,      1.6209,      2.4611,      1.7005,      0.0000,      0.7185,      1.1790,      0.0000,      0.3937,      0.0191,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.6344,  15762.7129,    342.5221,    273.8731,   1224.5732,    127.3904,   9918.7754,    901.5939,      5.2727,     44.9918,      5.7087,      6.8463,      4.0819,     11.7530,    574.9006,     75.1328,      0.0381,     35.5439,      6.1723,
  1999,     79.,      6.2953,      1.3367,      2.3971,      2.0365,      0.0000,      0.7315,      1.1884,      0.0000,      0.3924,      0.0158,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.5297,  15761.3506,    341.8850,    273.9912,   1225.3306,    127.5105,   9918.8281,    901.5955,      5.2706,     44.9879,      5.6981,      6.8493,      4.0844,     11.7607,    574.9105,     75.1329,      0.0380,     38.6408,      6.1723,
  1999,     80.,      4.6961,      1.4171,      2.4527,      0.2785,     42.3000,      0.2634,      0.3480,     28.8130,      0.4010,      0.0167,      0.0000,      0.0064,      0.0046,      0.0002,      0.0000,    263.4488,  15760.0176,    341.2822,    274.0667,   1226.0614,    127.6326,   9918.8789,    901.5971,      5.2690,     44.9841,      5.6880,      6.8512,      4.0868,     11.7632,    574.9207,     75.1331,      0.0372,     39.9550,      6.1723,
  1999,     81.,      4.2488,      0.9757,      2.4478,     -0.0237,      0.0000,      0.6314,      0.8911,      0.0000,      0.4000,      0.0115,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.2823,  15758.5098,    340.5052,    274.1403,   1226.7944,    127.7533,   9918.9365,    901.5986,      5.2656,     44.9799,      5.6751,      6.8530,      4.0893,     11.7729,    574.9310,     75.1332,      0.0400,     41.4034,      6.1723,
  1999,     82.,      7.1027,      2.4347,      2.3879,      2.0875,      0.0000,      0.7656,      1.3282,      0.0000,      0.3986,      0.0288,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.4065,  15757.5830,    340.3141,    274.2487,   1227.5557,    127.8703,   9918.9922,    901.6004,      5.2681,     44.9772,      5.6719,      6.8557,      4.0918,     11.7786,    574.9412,     75.1333,      0.0288,     43.4442,      6.1723,
  1999,     83.,      9.4284,      3.0578,      2.5391,      3.9247,      1.5000,      0.5828,      1.1590,      0.0000,      0.3984,      0.0361,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.6533,  15756.9053,    340.3723,    274.2693,   1228.2422,    127.9936,   9919.0537,    901.6014,      5.2731,     44.9753,      5.6729,      6.8563,      4.0941,     11.7681,    574.9521,     75.1334,      0.0285,     46.8503,      6.1723,
  1999,     84.,      6.2972,      2.7260,      2.6322,      0.8039,      4.5000,      0.4987,      0.8187,      0.0000,      0.4005,      0.0322,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.8340,  15756.0986,    340.2967,    274.2361,   1228.8840,    128.1200,   9919.1221,    901.6026,      5.2767,     44.9730,      5.6716,      6.8554,      4.0962,     11.7519,    574.9628,     75.1335,      0.0389,     47.5604,      6.1724,
  1999,     85.,      2.9622,      0.9618,      2.5624,     -1.6415,      0.4000,      0.5120,      0.6742,      0.0000,      0.4000,      0.0114,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.6642,  15754.5850,    339.5174,    274.2406,   1229.5586,    128.2417,   9919.1826,    901.6038,      5.2733,     44.9687,      5.6586,      6.8555,      4.0985,     11.7627,    574.9734,     75.1336,      0.0424,     47.5195,      6.1724,
  1999,     86.,      4.1659,      1.3425,      2.4793,     -0.5687,      0.2000,      0.6293,      0.8567,      0.0000,      0.3992,      0.0159,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.5696,  15753.2227,    338.8929,    274.2935,   1230.2727,    128.3582,   9919.2451,    901.6050,      5.2714,     44.9649,      5.6482,      6.8569,      4.1009,     11.7740,    574.9839,     75.1337,      0.0397,     48.0875,      6.1724,
  1999,     87.,      6.8001,      2.5687,      2.4662,      1.4576,      0.0000,      1.0354,      1.5861,      0.0000,      0.3974,      0.0303,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    263.7188,  15752.3525,    338.7605,    274.3543,   1230.9929,    128.4733,   9919.3027,    901.6065,      5.2744,     44.9624,      5.6460,      6.8584,      4.1033,     11.7756,    574.9944,     75.1338,      0.0320,     49.4427,      6.1724,
  1999,     88.,      9.1309,      3.3214,      2.5642,      3.2893,      0.0000,      1.1030,      1.9027,      0.0000,      0.3954,      0.0392,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    264.0155,  15751.7793,    338.9295,    274.3602,   1231.6663,    128.5919,   9919.3682,    901.6078,      5.2803,     44.9608,      5.6488,      6.8585,      4.1055,     11.7667,    575.0050,     75.1340,      0.0272,     51.9747,      6.1724,
  1999,     89.,      8.2960,      2.9853,      2.6505,      2.4836,      0.0000,      1.0583,      1.7891,      0.0000,      0.3935,      0.0353,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    264.2415,  15751.0752,    338.9628,    274.3201,   1232.2982,    128.7130,   9919.4375,    901.6089,      5.2848,     44.9588,      5.6494,      6.8575,      4.1076,     11.7486,    575.0161,     75.1340,      0.0366,     54.1234,      6.1724,
  1999,     90.,      8.2385,      3.5660,      2.6600,      2.0379,      0.0000,      0.9354,      1.5728,      0.0000,      0.3918,      0.0421,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    264.5811,  15750.6045,    339.2288,    274.2773,   1232.9250,    128.8331,   9919.5049,    901.6100,      5.2916,     44.9575,      5.6538,      6.8565,      4.1097,     11.7420,    575.0269,     75.1341,      0.0279,     55.2553,      6.1724,
  1999,     91.,      8.2452,      5.1697,      2.9693,      0.9791,     47.6000,      0.2748,      0.3369,     33.7145,      0.4007,      0.0611,      0.0000,      0.0064,      0.0043,      0.0002,      0.0000,    265.2479,  15750.7744,    340.1335,    274.0485,   1233.4042,    128.9652,   9919.5830,    901.6117,      5.3050,     44.9580,      5.6689,      6.8507,      4.1113,     11.7037,    575.0390,     75.1343,      0.0303,     54.0340,      6.1724,
  1999,     92.,     11.1043,      5.2450,      3.1992,      3.5885,      0.0000,      0.9009,      1.4251,      0.0000,      0.3991,      0.0619,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    265.9316,  15750.9746,    341.0652,    273.6868,   1233.7727,    129.1047,   9919.6660,    901.6132,      5.3186,     44.9586,      5.6844,      6.8417,      4.1125,     11.6715,    575.0513,     75.1344,      0.0344,     55.5767,      6.1724,
  1999,     93.,     10.4062,      5.3372,      3.3186,      2.7074,      0.0000,      0.7125,      1.1644,      0.0000,      0.3979,      0.0630,      0.0000,      0.0064,      0.0000,      0.0002,      0.0000,    266.6310,  15751.2109,    342.0305,    273.2632,   1234.0837,    129.2456,   9919.7568,    901.6150,      5.3326,     44.9593,      5.7005,      6.8311,      4.1136,     11.6420,    575.0640,     75.1345,      0.0363,     56.2655,      6.1724,
